,Smiles_Solute,Smiles_Solvent,Smiles_Merged,LogS
837,NC(=O)c1ccc([N+](=O)[O-])cc1,OCCO,O=C1N~C(CO)O~c2([N+](=O)[O-])ccc1cc2,-2.4485500020271247
838,NC(=O)c1ccccc1N,C1CCOC1,NC1(=O)~O2CCCC2~Nc2ccccc21,-0.6453154460452715
839,NC(=O)c1ccccc1N,CC(C)CCO,CC(C)CC1~Nc2ccccc2C(N)(=O)~O1,-1.9310723883179282
840,NC(=O)c1ccccc1N,CC(C)CO,CC(C)C1~Nc2ccccc2C(N)(=O)~O1,-1.9965394678904935
841,NC(=O)c1ccccc1N,CCCCCCCCO,CCCCCCCC1~Nc2ccccc2C(N)(=O)~O1,-1.8440569820281634
842,NC(=O)c1ccccc1N,CCCCCCO,CCCCCC1~Nc2ccccc2C(N)(=O)~O1,-1.85078088734462
843,NC(=O)c1ccccc1N,CCCCCO,CCCCC1~Nc2ccccc2C(N)(=O)~O1,-1.8170150329964183
844,NC(=O)c1ccccc1N,COC(C)=O,CO1~C(N)(=O)c2ccccc2N~C1(C)=O,-1.191046700844089
845,NC(=O)c1cccnc1,CC(C)CO,CC(C)C1~NC(=O)(c2cccnc2)~O1,-1.6544929624767377
846,NC(=O)c1cccnc1,CCCCOC(C)=O,CCCCO1~C(=O)(c2cccnc2)N~C1(C)=O,-2.028803036697139
847,NC(=O)c1cccnc1,COC(C)=O,CO1~C(=O)(c2cccnc2)N~C1(C)=O,-2.032171320669845
848,NC(N)=C([N+](=O)[O-])[N+](=O)[O-],CN1CCCC1=O,CN12~C([N+](=O)[O-])([N+](=O)[O-])=C(N)N~C1(=O)CCC2,-0.775985188627136
849,NC(N)=C([N+](=O)[O-])[N+](=O)[O-],CS(C)=O,CS1(C)~NC(N)=C([N+](=O)[O-])([N+](=O)[O-])~O=1,-0.7380238086021874
850,NC(N)=C([N+](=O)[O-])[N+](=O)[O-],O=C1CCCCC1,NC1=C([N+](=O)[O-])([N+](=O)[O-])~O=C2(~N1)CCCCC2,-2.6126101736612704
851,NC(N)=C([N+](=O)[O-])[N+](=O)[O-],O=C1CCCO1,NC1=C([N+](=O)[O-])([N+](=O)[O-])~O2CCCC2(=O)~N1,-2.193820026016113
852,NC(N)=NC(N)=NCCc1ccccc1,CC(C)CO,CC(C)C1~NC(N)=NC(N)(=NCCc2ccccc2)~O1,-3.285670240254767
853,NC(N)=NC(N)=NCCc1ccccc1,CN1CCCC1=O,CN12~C(N)(=NCCc3ccccc3)N=C(N)N~C1(=O)CCC2,-1.9453869454431123
854,NC(N)=NC(N)=NCCc1ccccc1,CS(C)=O,CS1(C)~NC(N)=NC(N)(=NCCc2ccccc2)~O=1,-1.6625407387093438
855,NC(N)=NC(N)=NCCc1ccccc1,OCCO,NC1=NC(N)(=NCCc2ccccc2)~OC(CO)~N1,-2.481222931073225
856,NC1CCSC1=O,CCC(C)=O,CCC1(C)~NC2CCSC2(=O)~O=1,-3.9030899869919438
857,NC1CCSC1=O,ClCCl,O=C12~ClC(Cl)~NC1CCS2,-4.1938200260161125
858,NCCCC(=O)O,CC(O)CO,CC1(O)~OC(=O)(CCCN)~OC1,-1.8187282284405384
859,NCCCC(=O)O,NC=O,NCCCC1(=O)~NC(=O)~O1,-1.9434762759208997
860,NCCCCCC(=O)O,COC(C)=O,CO1~C(=O)(CCCCCN)O~C1(C)=O,-3.9244530386074694
861,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,CS(C)=O,CS1(C)~OC[C@H]2OC(O[C@@H]3[C@@H](O)[C@H](O[C@H]4O[C@H](CN)[C@@H](O)C[C@H]4N)[C@@H](N)C[C@H]3N)(~O=1)[C@H](O)[C@@H](N)[C@@H]2O,-1.904830648568245
862,NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,CN1CCCC1=O,CN12~C(=O)(NN)N(N)~C1(=O)CCC2.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,-3.9197343726601552
863,NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,CS(C)=O,CS1(C)~N(N)C(=O)(NN)~O=1.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,-1.3207202248798018
864,NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,ClCCCl,NNC1(=O)~ClC(CCl)~N1N.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,-4.7447274948966935
865,NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,OCCO,NNC1(=O)~OC(CO)~N1N.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,-4.530177984021837
866,NS(=O)(=O)Cc1noc2ccccc12,CCC(C)=O,CCC1(C)~o2nc(c3ccccc32)CS(N)(=O)(=O)~O=1,-1.8810742471742232
867,NS(=O)(=O)Cc1noc2ccccc12,O=C1CCCCC1,NS1(=O)(=O)~O=C2(~o3nc(c4ccccc43)C1)CCCCC2,-2.1315319009790135
868,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,CC(C)CO,CC(C)C1~N2CNS(=O)(=O)(~O1)c1cc(S(N)(=O)=O)c(Cl)cc12,-4.180456064458132
869,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,CCC(C)O,CCC1(C)~N2CNS(=O)(=O)(~O1)c1cc(S(N)(=O)=O)c(Cl)cc12,-3.906578314837765
870,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,CCCCCO,CCCCC1~N2CNS(=O)(=O)(~O1)c1cc(S(N)(=O)=O)c(Cl)cc12,-4.356547323513813
871,NS(=O)(=O)c1ccccc1,CC(C)CCO,CC(C)CC1~NS(=O)(=O)(c2ccccc2)~O1,-2.377475137596432
872,NS(=O)(=O)c1ccccc1,CC(C)CO,CC(C)C1~NS(=O)(=O)(c2ccccc2)~O1,-2.411952503013917
873,NS(=O)(=O)c1ccccc1,CCCCCO,CCCCC1~NS(=O)(=O)(c2ccccc2)~O1,-2.324038450357831
874,NS(=O)(=O)c1ccccc1,CCOC=O,CCO1~S(=O)(=O)(c2ccccc2)N~C1=O,-1.7437634667940771
875,NS(=O)(=O)c1ccccc1,COC(C)=O,CO1~S(=O)(=O)(c2ccccc2)N~C1(C)=O,-1.3741732867142888
876,NS(=O)(=O)c1ccccc1,ClCCl,O=S1(=O)(c2ccccc2)~ClC(Cl)~N1,-2.874193541860473
877,NS(=O)(=O)c1ccccc1,O=C1CCCC1,O=S1(=O)(c2ccccc2)~O=C2(~N1)CCCC2,-0.8554257923903836
878,NS(=O)(=O)c1ccccc1,O=C1CCCCC1,O=S1(=O)(c2ccccc2)~O=C2(~N1)CCCCC2,-0.9442395353122652
879,N[C@@H](CS)C(=O)O,CC(C)CO,CC(C)C1~OC(=O)([C@@H](N)CS)~O1,-4.585026652029182
880,N[C@@H](CS)C(=O)O,CCC(C)O,CCC1(C)~OC(=O)([C@@H](N)CS)~O1,-4.552841968657781
881,N[C@@H](Cc1ccc(O)cc1)C(=O)O,OCCO,N[C@H]1Cc2ccc(cc2)O~C(CO)O~C1(=O)O,-4.508218224415835
882,N[C@@H](Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,CCC(C)O,CCC1(C)~OC(=O)([C@@H](N)Cc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])~O1,-6.187755303199631
883,N[C@H](CC(=O)O)C(=O)O,CN1CCCC1=O,CN12~C(=O)(O)[C@H](N)CC(=O)O~C1(=O)CCC2,-1.97183558057553
884,N[C@H](CC(=O)O)C(=O)O,CS(C)=O,CS1(C)~OC(=O)C[C@@H](N)C(=O)(O)~O=1,-1.938170692705301
885,N[C@H](CC(=O)O)C(=O)O,OCCO,N[C@@H]1CC(=O)O~C(CO)O~C1(=O)O,-2.502241281712732
886,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,CCCCCCCCO,CCCCCCCC1~OC(=O)([C@H](N)Cc2c[nH]c3ccccc23)~O1,-4.866141874796665
887,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,CS(C)=O,CS1(C)~OC(=O)([C@H](N)Cc2c[nH]c3ccccc23)~O=1,-2.4450265416667603
888,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,OCCO,N[C@H](Cc1c[nH]c2ccccc12)C1(=O)~OC(CO)~O1,-2.8306195046880505
889,N[C@H](Cc1c[nH]cn1)C(=O)O,C1CCCCC1,N[C@H](Cc1c[nH]cn1)C1(=O)~C2(~O1)CCCCC2,-3.351932870551065
890,N[C@H](Cc1c[nH]cn1)C(=O)O,CC(C)CO,CC(C)C1~OC(=O)([C@H](N)Cc2c[nH]cn2)~O1,-3.262886905694039
891,N[C@H](Cc1c[nH]cn1)C(=O)O,CN1CCCC1=O,CN12~C(=O)([C@H](N)Cc3c[nH]cn3)O~C1(=O)CCC2,-1.1832285876666535
892,N[C@H](Cc1c[nH]cn1)C(=O)O,CS(C)=O,CS1(C)~OC(=O)([C@H](N)Cc2c[nH]cn2)~O=1,-1.7670038896078462
893,N[C@H](Cc1c[nH]cn1)C(=O)O,OCCO,N[C@H](Cc1c[nH]cn1)C1(=O)~OC(CO)~O1,-2.6675615400843946
894,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,C1CCCCC1,O=[N+]([O-])c12~C3(~Nc(c(Cl)c1)c(Cl)c2)CCCCC3,-3.9229956732066498
895,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,CN1CCCC1=O,CN12~c3([N+](=O)[O-])cc(Cl)c(c(Cl)c3)N~C1(=O)CCC2,-0.8706324042770144
896,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,OCCO,O=[N+]([O-])c12~OC(CO)~Nc(c(Cl)c1)c(Cl)c2,-3.089108911355472
897,Nc1cc(-c2ccncc2)c[nH]c1=O,OCCO,O=c12~OC(CO)~Nc1cc(-c1ccncc1)c[nH]2,-4.709297756712146
898,Nc1cc(Cl)ccc1C(=O)O,CCc1ccccc1,CC1~OC(=O)(c2ccc(Cl)cc2N)~c2ccc1cc2,-3.958212681028248
899,Nc1cc(Cl)ccc1C(=O)O,CN1CCCC1=O,CN12~C(=O)(c3ccc(Cl)cc3N)O~C1(=O)CCC2,-1.490125714995281
900,Nc1cc(Cl)nnc1Cl,C1CCOC1,Clc1cc2c(Cl)(~O3CCCC3~N2)nn1,-1.3534590466390688
901,Nc1cc([N+](=O)[O-])ccc1Cl,CCC(C)=O,CCC1(C)~Nc2cc([N+](=O)[O-])(~O=1)ccc2Cl,-1.0570004066339596
902,Nc1cc([N+](=O)[O-])ccc1Cl,CN1CCCC1=O,CN12~c3([N+](=O)[O-])ccc(Cl)c(c3)N~C1(=O)CCC2,-0.8096683018297085
903,Nc1ccc(C(=O)O)cc1.[K],NC=O,Nc1ccc(C2(=O)~NC(=O)~O2)cc1.[K],-1.1001794975729038
904,Nc1ccc(C(=O)O)cc1.[K],OCCO,Nc1ccc(C2(=O)~OC(CO)~O2)cc1.[K],-1.011833601535962
905,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,CC(=O)N(C)C,CC1(=O)~Nc2ccc(cc2Cl)Cc2ccc(N)c(Cl)(~N1(C)C)c2,-0.4696722102219137
906,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,CC(C)CO,CC(C)C1~Nc2ccc(cc2Cl)Cc2ccc(N)c(Cl)(~O1)c2,-1.8667805432675058
907,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,OCCO,Nc1ccc2cc1(Cl)~OC(CO)~Nc1ccc(cc1Cl)C2,-2.244048958995868
908,Nc1ccc(Cl)cc1[N+](=O)[O-],C1CCCCC1,O=[N+]([O-])c12~C3(~Nc1ccc(Cl)c2)CCCCC3,-3.7878123955960423
909,Nc1ccc(Cl)cc1[N+](=O)[O-],CN1CCCC1=O,CN12~c3([N+](=O)[O-])cc(Cl)ccc3N~C1(=O)CCC2,-1.2687336509245084
910,Nc1ccc(Cl)cc1[N+](=O)[O-],OCCO,O=[N+]([O-])c12~OC(CO)~Nc1ccc(Cl)c2,-2.746419710437817
911,Nc1ccc(Cl)nn1,O=C1CCCCC1,Clc12~O=C3(~Nc(cc1)nn2)CCCCC3,-2.341778665552289
912,Nc1ccc(N)c([N+](=O)[O-])c1,CN1CCCC1=O,CN12~c3([N+](=O)[O-])cc(ccc3N)N~C1(=O)CCC2,-1.4447845948739269
913,Nc1ccc(N2CCOCC2=O)cc1,C1CCOC1,O=C12~O3CCCC3~Nc3ccc(cc3)N1CCOC2,-2.8601209135987635
914,Nc1ccc(O)c(C(=O)O)c1,C1CCOC1,Nc1ccc2c(c1)C(=O)(O)~O1CCCC1~O2,-0.08856485121880686
915,Nc1ccc(O)c(C(=O)O)c1,ClC(Cl)(Cl)Cl,Nc1ccc2c(c1)C(=O)(O)~ClC(Cl)(Cl)(Cl)~O2,-2.5373025918982828
916,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,CCCCCCCCO,CCCCCCCC1~Nc2ccc(cc2)S(=O)(=O)(Nc2cnc3ccccc3n2)~O1,-4.040195683491662
917,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,ClC(Cl)Cl,O=S1(=O)(Nc2ncccn2)~ClC(Cl)(Cl)~Nc2ccc1cc2,-5.261774551857495
918,Nc1ccc(S(=O)(=O)O)cc1,CC(=O)O,CC1(=O)~Nc2ccc(cc2)S(=O)(=O)(O)~O1,-2.6910089709998357
919,Nc1ccc(S(=O)(=O)O)cc1,O=CO,O=C1~Nc2ccc(cc2)S(=O)(=O)(O)~O1,-2.9746941347352296
920,Nc1ccc(S(N)(=O)=O)cc1,CCC(C)O,CCC1(C)~Nc2ccc(cc2)S(N)(=O)(=O)~O1,-4.017728766960431
921,Nc1ccc(S(N)(=O)=O)cc1,CCCCCCCCO,CCCCCCCC1~Nc2ccc(cc2)S(N)(=O)(=O)~O1,-3.503070351926785
922,Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,ClC(Cl)Cl,O=[N+]([O-])c12~ClC(Cl)(Cl)~Nc3ccc(cc3)Sc(cc1)cc2,-1.6615435063953952
923,Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,ClCCl,O=[N+]([O-])c12~ClC(Cl)~Nc3ccc(cc3)Sc(cc1)cc2,-1.6126101736612706
924,Nc1ccc([N+](=O)[O-])cc1N,CCC(C)=O,CCC1(C)~Nc2ccc([N+](=O)[O-])(~O=1)cc2N,-1.671416550285798
925,Nc1cccc(C(=O)O)c1,CC(=O)OC(C)C,CC(C)O1~C(=O)(c2cccc(N)c2)O~C1(C)=O,-2.337998120610083
926,Nc1cccc(C(=O)O)c1,CC(C)CO,CC(C)C1~OC(=O)(c2cccc(N)c2)~O1,-2.2961070463674553
927,Nc1cccc(C(=O)O)c1,COC(C)=O,CO1~C(=O)(c2cccc(N)c2)O~C1(C)=O,-2.136260892654783
928,Nc1cccc(Cl)c1C(=O)O,C1CCCCC1,Nc1cccc(Cl)c1C1(=O)~C2(~O1)CCCCC2,-4.3872161432802645
929,Nc1cccc(Cl)c1C(=O)O,CC(C)CO,CC(C)C1~OC(=O)(c2c(N)cccc2Cl)~O1,-1.9742846160986594
930,Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,CCCCCCCC1~OC(=O)(c2c(N)cccc2Cl)~O1,-2.0679323077992784
931,Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,CCCCCCC1~OC(=O)(c2c(N)cccc2Cl)~O1,-2.0056828473303634
932,Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,CN12~C(=O)(c3c(N)cccc3Cl)O~C1(=O)CCC2,-1.1286606189001391
933,Nc1cccc(Cl)c1C(=O)O,OCCO,Nc1cccc(Cl)c1C1(=O)~OC(CO)~O1,-1.8754957751657177
934,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,C1CCCCC1,Nc1cccc(S2(=O)(=O)~C3(~Nc4cccc2c4)CCCCC3)c1,-5.568636235841013
935,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,CC(C)CO,CC(C)C1~Nc2cccc(c2)S(=O)(=O)(c2cccc(N)c2)~O1,-3.23232477597204
936,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,CCCCCCCO,CCCCCCC1~Nc2cccc(c2)S(=O)(=O)(c2cccc(N)c2)~O1,-3.155771418698372
937,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,Nc1cccc(S2(=O)(=O)~OC(CO)~Nc3cccc2c3)c1,-2.339324211661476
938,Nc1nc(=O)[nH]cc1F,CCC(C)=O,CCC1(C)~Nc2nc(=O)(~O=1)[nH]cc2F,-4.359518563029578
939,Nc1nc(=O)[nH]cc1F,CS(C)=O,CS1(C)~Nc2nc(=O)(~O=1)[nH]cc2F,-2.2522775379644915
940,Nc1nc(N)c([N+](=O)[O-])cc1[N+](=O)[O-],CS(C)=O,CS1(C)~Nc2nc(N)c([N+](=O)[O-])(~O=1)cc2[N+](=O)[O-],-1.822463500070138
941,Nc1nc(N)nc(NC2CC2)n1,CC(=O)O,CC1(=O)~Nc2nc(N)nc(NC3CC3)(~O1)n2,-1.8934691461776187
942,Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,CC(C)CC1~Nc2nc(N)nc(NC3CC3)(~O1)n2,-3.329290404776203
943,Nc1nc(N)nc(NC2CC2)n1,CC(C)CO,CC(C)C1~Nc2nc(N)nc(NC3CC3)(~O1)n2,-3.4019759276658106
944,Nc1nc(N)nc(NC2CC2)n1,CCC(=O)O,CCC1(=O)~Nc2nc(N)nc(NC3CC3)(~O1)n2,-2.325874017257292
945,Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,CCC1(C)~Nc2nc(N)nc(NC3CC3)(~O1)n2,-3.521000868326643
946,Nc1nc(N)nc(NC2CC2)n1,CCCCCCCO,CCCCCCC1~Nc2nc(N)nc(NC3CC3)(~O1)n2,-3.629857152948898
947,Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,CCCCCC1~Nc2nc(N)nc(NC3CC3)(~O1)n2,-3.272377422030863
948,Nc1nc(N)nc(NC2CC2)n1,CCCCCO,CCCCC1~Nc2nc(N)nc(NC3CC3)(~O1)n2,-3.1730833528150795
949,Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)N(C)C,CC1(=O)~O(c2ccc3nc(N)sc3c2)C(F)(F)(F)~N1(C)C,-1.0565054840938974
950,Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)OC(C)C,CC(C)O1~C(F)(F)(F)O(c2ccc3nc(N)sc3c2)~C1(C)=O,-0.4805001471404614
951,Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCO,CCCCC1~O(c2ccc3nc(N)sc3c2)C(F)(F)(F)~O1,-0.7061514842693393
952,Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCOC(C)=O,CCCCCO1~C(F)(F)(F)O(c2ccc3nc(N)sc3c2)~C1(C)=O,-0.4580589946981379
953,Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOC(C)=O,CCCO1~C(F)(F)(F)O(c2ccc3nc(N)sc3c2)~C1(C)=O,-0.45714968581798854
954,Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOCCO,CCCOC1~O(c2ccc3nc(N)sc3c2)C(F)(F)(F)~OC1,-0.34799553841362446
955,Nc1nc2ccc(OC(F)(F)F)cc2s1,COCCO,COC1~O(c2ccc3nc(N)sc3c2)C(F)(F)(F)~OC1,-0.4167105212520369
956,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,CC(=O)O,CC1(=O)~O[C@H]2[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O[C@@H]2COP(=O)(O)(O)~O1,-4.105241005628108
957,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,COC(C)=O,CO1~C(=O)(O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)Cc2ccc(c(O)c2)O~C1(C)=O,-1.439997673226633
958,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCC(C)O,CCC1(C)~Oc2ccc(cc2)CCC(=O)(c2c(O)cc(O)cc2O)~O1,-1.9956786262173574
959,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCCCO,CCCCCC1~Oc2ccc(cc2)CCC(=O)(c2c(O)cc(O)cc2O)~O1,-1.5391021572434522
960,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCCO,CCCCC1~Oc2ccc(cc2)CCC(=O)(c2c(O)cc(O)cc2O)~O1,-1.5214335044061567
961,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCOC(C)=O,CCCCO1~C(=O)(c2c(O)cc(O)cc2O)CCc2ccc(cc2)O~C1(C)=O,-1.58838029403677
962,O=C(NC1=NCCC2(CCCCC2)S1)c1ccccc1,CCCCCC,CCCC1~N(C2=NCCC3(CCCCC3)S2)C(=O)(c2ccccc2)~CC1,-3.906578314837765
963,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CCC(=O)CC,CCC1(CC)~O2[C@@H](CNC(=O)c3ccc(Cl)s3)CN(c3ccc(N4CCOCC4=O)cc3)C2(=O)~O=1,-4.614393726401688
964,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CCC(C)=O,CCC1(C)~O2[C@@H](CNC(=O)c3ccc(Cl)s3)CN(c3ccc(N4CCOCC4=O)cc3)C2(=O)~O=1,-4.459670525209126
965,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,COC(C)=O,CO1~C2(=O)N(c3ccc(N4CCOCC4=O)cc3)C[C@H](CNC(=O)c3ccc(Cl)s3)O2~C1(C)=O,-4.494850021680094
966,O=C(NNC(=S)Nc1ccc(Cl)cc1)c1ccncc1,CC(O)CO,CC1(O)~N(c2ccc(Cl)cc2)C(=S)NNC(=O)(c2ccncc2)~OC1,-2.1319436381769585
967,O=C(NNC(=S)Nc1ccc(Cl)cc1)c1ccncc1,CCOCCOCCO,CCOCC1~N(c2ccc(Cl)cc2)C(=S)NNC(=O)(c2ccncc2)~OCCO1,-1.3736596326249577
968,O=C(NNC(=S)Nc1ccc(Cl)cc1)c1ccncc1,OCCO,O=C1(c2ccncc2)~OC(CO)~N(c2ccc(Cl)cc2)C(=S)NN1,-2.113509274827518
969,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,CCC(C)=O,CCC1(C)~OC(=O)[C@H](c2ccccc2)NC(=O)(OCc2ccccc2)~O=1,-1.3508989052561307
970,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,COC(C)=O,CO1~C(=O)(OCc2ccccc2)N[C@@H](c2ccccc2)C(=O)O~C1(C)=O,-1.5527644229952404
971,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,ClCCl,O=C1O~C(Cl)Cl~C(=O)(OCc2ccccc2)N[C@H]1c1ccccc1,-2.20453710560962
972,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CCC(C)=O,CCC1(C)~O(CC2CC2)c2cc(C(=O)Nc3c(Cl)cncc3Cl)ccc2OC(F)(F)~O=1,-3.9913998282380825
973,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CCCC(C)=O,CCCC1(C)~O(CC2CC2)c2cc(C(=O)Nc3c(Cl)cncc3Cl)ccc2OC(F)(F)~O=1,-4.130768280269024
974,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CS(C)=O,CS1(C)~O(CC2CC2)c2cc(C(=O)Nc3c(Cl)cncc3Cl)ccc2OC(F)(F)~O=1,-4.481486060122112
975,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CC(O)CO,CC1(O)~O(c2ncccc2C(=O)Nc2ccc(F)cc2F)c2cccc(c2)C(F)(F)(F)~OC1,-4.334419008982047
976,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,OCCO,O=C(Nc1ccc(F)cc1F)c1cccnc1O1~C(CO)O~C(F)(F)(F)c2cccc1c2,-4.847100403606253
977,O=C(Nc1ccccc1)c1ccccc1,C1CCOC1,O=C1(c2ccccc2)~O2CCCC2~N1c1ccccc1,-1.5928471303293645
978,O=C(Nc1ccccc1)c1ccccc1,CC(C)CO,CC(C)C1~N(c2ccccc2)C(=O)(c2ccccc2)~O1,-2.749824051916075
979,O=C(Nc1ccccc1)c1ccccc1,CCC(C)=O,CCC1(C)~N(c2ccccc2)C(=O)(c2ccccc2)~O=1,-1.8349635200054346
980,O=C(Nc1ccccc1)c1ccccc1,CCOCC,CCO1~C(=O)(c2ccccc2)N(c2ccccc2)~C1C,-2.579054594078028
981,O=C(Nc1ccccc1)c1ccccc1,ClC(Cl)(Cl)Cl,O=C1(c2ccccc2)~ClC(Cl)(Cl)(Cl)~N1c1ccccc1,-3.515700160653214
982,O=C(Nc1ccccc1)c1ccccc1,ClCCl,O=C1(c2ccccc2)~ClC(Cl)~N1c1ccccc1,-2.4327383076461255
983,O=C(Nc1ccccc1)c1ccccc1O,CC(=O)OC(C)C,CC(C)O1~C(=O)(Nc2ccccc2)c2ccccc2O~C1(C)=O,-1.5511422443678484
984,O=C(Nc1ccccc1)c1ccccc1O,CCCCCO,CCCCC1~Oc2ccccc2C(=O)(Nc2ccccc2)~O1,-1.8530568764773594
985,O=C(Nc1ccccc1)c1ccccc1O,CCCCOC(C)=O,CCCCO1~C(=O)(Nc2ccccc2)c2ccccc2O~C1(C)=O,-1.5534938994510594
986,O=C(Nc1ccccc1)c1ccccc1O,CCCOC(C)=O,CCCO1~C(=O)(Nc2ccccc2)c2ccccc2O~C1(C)=O,-1.519250215065252
987,O=C(Nc1ccccc1)c1ccccc1O,CCOC=O,CCO1~C(=O)(Nc2ccccc2)c2ccccc2O~C1=O,-1.7106228957088963
988,O=C(Nc1ccccc1)c1ccccc1O,COC(C)=O,CO1~C(=O)(Nc2ccccc2)c2ccccc2O~C1(C)=O,-1.4361832374302421
989,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,CCCOC(C)=O,CCCO1~C(=O)(c2cccnc2Cl)N(c2ccccc2-c2ccc(Cl)cc2)~C1(C)=O,-2.1438755557577
990,O=C(O)/C=C/c1ccc(O)cc1,CC(C)CO,CC(C)C1~Oc2ccc(cc2)/C=C/C(=O)(O)~O1,-1.7144426909922261
991,O=C(O)/C=C/c1ccc(O)cc1,COC(C)=O,CO1~C(=O)(O)/C=C/c2ccc(cc2)O~C1(C)=O,-1.8356471442155629
992,O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,CCCCCCC,CCCC1~OC(=O)(C2=C[C@@H](O)[C@@H](O)[C@H](O)C2)~CCC1,-2.4647058799572297
993,O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,CCCCCO,CCCCC1~OC(=O)(C2=C[C@@H](O)[C@@H](O)[C@H](O)C2)~O1,-2.8927900303521317
